comment,label
逼手机玩游戏闪退 我看评论说手机发热我还以为是他们夸张呢 新手机就这比样时间长了不废了。也不知道果粉咋这么爱舔,0
垃圾电脑隔三差五出问题，盒盖漏电，联想的售后是真恶心，动不动让用户去售后维修，这**刚买新电脑的，天天去售后。,0
系统总更新，更新完office用不了,0
外形外观：简洁高大上，，运行速度：给外甥女买的，她说用着挺好的，很喜欢。新电脑，她也一直在摸索中。，，挑选这款够用好几年了，性能配置各方面性价比高，会推荐给身边人,1
外形外观：绿色太好看了，yyds，屏幕音效：用了一个月了，一点问题都没有，屏幕很好，没有蓝屏，拍照效果：很清楚，这方面没得挑，运行速度：很快哈哈哈，待机时间：一天两充，玩的少白天都不用充电,1
终于收到货了，笔记本很轻，质感很好，屏幕色彩很棒，启动没有遇到问题，导购小妹37号非常热心的帮忙指导激活office，体验很好，还是信得过联想的品质，,1
刚买没买回来没多久，就卡了,0
机身弯曲，15天还不退换货，检测都没检测,0
外形外观：非常经典的边框设计 很喜欢，屏幕音效：6.1寸屏幕不大不小刚刚好  喇叭清晰不破音，拍照效果：iPhone的拍照一直很真实清楚 夜拍表现也很好，运行速度：2022年他的处理器依旧不落伍，待机时间：轻度使用一天一冲 中度两充 重度...建议搭配充电宝，其他特色：比13少1000块还是非常值得购买的,1
手机屏幕有一条划痕，申请退货不成功,0
实际内存不是16G，散热也不太好,0
买了两件货，发了了一件，那么久，居然没有处理，，没有短信，没有电话，，不发货，退钱，也退不了，之前对京东印象挺好，现在有点失望,0
不错不错  颜值贼高高端大气上档次 指纹解锁贼快 运行速度也快 独卡3050  R7处理器   棒????,1
非常完美，144电竞屏，16寸玩游戏，杠杠的，全金属机身,1
作为京东的会员老客户，电子产品只在京东买，物流没得说。这是我人生的第二台笔记本电脑，第一台是联想的。，运行速度：十一代i5的处理配win11很流畅，屏幕效果：1080p的国产屏，显示清晰，散热性能：不玩游戏基本不怎么发热，用鲁大师测试可以流畅运行DOTA2，英雄联盟等，外形外观：外观简洁漂亮，全金属机身，轻薄程度：轻薄小巧，非常适合外出携带,1
不推荐不推荐，很卡，然后不能退货，退回去修送回来的感觉像是被调包了的，有些软件自己都没安过,0
这是买回来用了一天之后的情况，直接黄屏了，申请退货了，120的刷新率确实不错，电脑用着也比较流畅，不过毕竟新电脑，这点问题不能容忍，屏幕效果：非常清晰，不累眼睛，散热性能：很好，散热声音也不大，轻薄程度：很轻薄，出差/旅行带着一点问题没有，待机时间相对较短,0
质量还可以，价格很优惠哦,0
流畅度和使用体验完全无可挑剔，很轻薄，但是又比想象中的要重一点，银色真是高级感绝绝子,1
在窄边宽的加持下 16的mac 整体尺寸较上一代并无明显变化 有争议的刘海屏在实际mac系统运行下无任何影响 系统工具栏的专属位 复古的方正设计 给了更多稳重的气息 也就更加符合这代pro的整体定位  历代最强芯最强屏最强扬声系统足够震撼 回归的磁吸 多拓展的接口也是惊喜满满，想要换新这代真的不用等了 体验感拉满,1
电脑简直太好用了，性价比超高，而且性能也够用，正常办公简直了，搭配超大屏幕，而且性能稳定，不会出现卡顿现象，打游戏也很nice,1
外形外观：美观，运行速度：快，，散热性能：很好，屏幕效果：很大，轻薄程度：轻薄,1
运行速度：快，流畅稳定，屏幕效果：高清亮丽，清晰，散热性能：主要办公使用，没感觉有明显的发热，外形外观：好看，颜值高，轻薄程度：轻薄便携，小巧，其他特色：华为多屏协同挺强的，配合华为手机使用完美,1
好不容易抢到的pro，简直完美，，外形外观：银色系，霸气侧漏，屏幕音效：比其他型号更清楚，拍照效果：3倍近距离拍照让你清楚拍下美好瞬间，运行速度：触屏快速，灵敏快速，待机时间：耐用，充电半小时，可用半天，才用一天，希望后续没有问题存在。,1
信号不好 手机感觉不是正版的,0
收到以后是这样的，开封了,0
垃圾产品质量太差了，动不动就死机。,0
下单后京东发货很快次日达，京东快递小哥也非常热情，不错，我现还在慢慢适应苹果iOS的过程中。一直非常信赖京东的品质，购买大件一直以来也只选京东，很满意！,1
运行速度：配置中等，一点也不卡，软件秒开，反应很快，屏幕效果：屏幕分辨率很高，显示超清晰，散热性能：散热很好，使用一会也不烫，风扇声音不大，外形外观：轻薄本，轻薄程度：轻薄本，其他特色：颜色好看，做工好,1
买前说是送蓝牙鼠标，买后才说还要参加什么活动，还有名额限制，还要一系列审核。 合着好评全是刷出来，全是套路,0
就一个电脑一个充电器，其它啥也没有，还4299价买，买前咨询，非常不愉快的购物,0
这一联想小新16pro是2021年的最新款，这款轻薄本十分轻巧，便于携带。它的配置也是很好，搭载独立显卡，还有人脸识别功能。16寸超大屏幕，十分适合看电视看电影。,1
音质太差了，放歌一直有电流,0
京东的服务还是一如既往的快。我在武汉，发货半天就到小区了。拿到电脑，满满的精致感。深空灰的颜值太高了，非常的好看。就是没有bar的新款有点可惜啊  害 刘海还蛮好看的,1
这价格是闹着玩的？几天降一次？那五一节不知道降成啥样,0
差评，说好价保一个月，还没到就掉价，马上改口七天，果然狗,0
极差的一次购物，拆包后电脑外壳有凹陷，电脑退货影响到出差工作，心情烦躁。,0
电脑整体还蛮轻巧的，出门携带很方便，不会太过于笨重，外观是简洁风的，开机流畅，续航时间也不错，散热也ok，总体而言，这台电脑买的很值。,1
差评！！！！！，差评！！！！！，连鼠标和鼠标垫都没有。购买时也不给说明，也不给备注。，要不是急着用就直接退了。，最差的网购体验,0
手感非常不错，很有质感，老妈帮我取的，她说打开看很高级，我回来简单使用了一下，初步感受非常不错,1
机器让人失望 下单九天以后才收到货，收到货开箱后  机器脏兮兮的，不像是全新机器，自营也这么差。现在申请换货，希望换来的是全新机器，换来后再追加评论,0
手机外观漂亮，如果能去掉或缩小刘海就更完美，颜色很正，拍照效果不错，夜间拍摄也无妨，运行速度很流畅，大小合适手感非常好。,1
电脑很不错，相比原来的电脑清晰了很多，这次还上了高刷，机身是金属材质，运行时风扇声音很小，相信联想小新品质有保障，快递也很快，上午付了尾款下午就到了，好评,1
第一次在京东上买电脑，趁着6.18搞活动买了一台自看了好几个月的电脑，怎么说，物流速度是真的快，服务态度没得说，必须好评，运行速度：快，散热性能：非常安静，电脑不热，外形外观：漂亮，其他特色：系统人性化,1
非常垃圾电脑，跟玩具一样。 谁买谁**， USB插口只有一个,0
不错不错。苹果的电脑就是好，外观漂亮，使用方便，真的很好，打折的时候购买的还不错，京东物流很快，值得购买。,1
电脑不太行，有点卡，黑屏，广告多,0
用了6天，开不了机，但是是自主品牌，还是先换货，再试试看吧,0
屏幕效果：2.5K屏很清晰，120hz高刷也不错，散热性能：正常使用风扇很少转，转的声音也不大，外形外观：美丽时尚又大方，轻薄程度：还算很轻薄便携,1
天呀，差差差，这是什么质量的产品，孩子上网课才用了7天就不能开机了，国货就这样当自强吗，就这样消费群众的信任吗,0
激活了才发现电脑屏幕右上方开胶了，虽然可以用胶布固定但看起来不舒服,0
卖出来就不管，说好的赠送office，也没有激活，询问客服回都不回。,0
第一天到货，需要我给好评?,0
运行速度：运行速度非常的快，效果好。性能强劲，屏幕效果：屏幕显示效果非常好，我看大片的效果也非常的好，散热性能：散热性能强劲，，轻薄程度：这个机器非常的薄，而且是一个游戏本的配置。,1
大几千元用一次坏了，只换不退服了！换回去坏的不知道又卖给谁？,0
运行速度：很快，屏幕效果：非常清晰，比我之前的电脑细腻多了，轻薄程度：之前是15.6的，相比之下这个很轻薄，其他特色：总体非常满意，客服03不错,1
